identifier,latitude,longitude,type,nav_type,usage,region
ROLLS,35.72031333333334,-99.469085,WAYPOINT,C,L,ENRT
ROLOE,65.05779,-147.123375,WAYPOINT,C,,ENRT
ROLOY,59.00095666666667,-155.44264833333332,WAYPOINT,W,,ENRT
ROLUE,45.52182166666667,-91.72629333333333,WAYPOINT,W,,ENRT
ROMAD,40.64070666666667,-98.21891333333333,WAYPOINT,C,L,ENRT
ROMAE,41.93445,-122.70015,WAYPOINT,C,L,ENRT
ROMAN,37.80211166666667,-78.76720666666667,WAYPOINT,C,L,ENRT
ROMAR,32.09290166666667,-90.19249666666667,WAYPOINT,R,L,ENRT
ROMBE,39.867515,-104.90424666666667,WAYPOINT,R,,ENRT
ROMEK,31.184738333333332,-86.669775,WAYPOINT,C,L,ENRT
ROMEO,24.526163333333333,-81.792845,WAYPOINT,R,,ENRT
ROMER,30.741221666666668,-94.388835,WAYPOINT,R,L,ENRT
ROMLY,38.487291666666664,-106.72173166666667,WAYPOINT,C,L,ENRT
ROMMA,34.67153166666667,-75.50360333333333,WAYPOINT,R,,ENRT
ROMMO,36.96944833333333,-121.80823,WAYPOINT,R,,ENRT
ROMMY,30.320753333333332,-88.8039,WAYPOINT,C,L,ENRT
ROMNI,40.305443333333336,-86.63578666666666,WAYPOINT,R,,ENRT
ROMOF,35.81666666666667,-118.57633333333334,WAYPOINT,W,,ENRT
RONAS,26.07088,-97.354855,WAYPOINT,R,,ENRT
RONBE,38.85836166666667,-105.94128333333333,WAYPOINT,C,L,ENRT
RONDO,45.273873333333334,-84.51772,WAYPOINT,C,L,ENRT
RONDY,60.9404,-161.79252666666667,WAYPOINT,W,,ENRT
RONGE,41.908795,-73.20354833333333,WAYPOINT,W,,ENRT
RONIC,42.72253,-87.97417,WAYPOINT,W,,ENRT
RONIE,47.773626666666665,-97.04102,WAYPOINT,R,,ENRT
RONKY,36.65331333333334,-114.93443166666667,WAYPOINT,R,,ENRT
RONNA,42.490035,-89.00144833333333,WAYPOINT,W,,ENRT
RONNS,30.15,-88.01666666666667,WAYPOINT,R,,ENRT
RONOC,57.420788333333334,-134.68494,WAYPOINT,W,,ENRT
RONOE,48.505086666666664,-122.48937666666667,WAYPOINT,W,,ENRT
RONOY,41.589256666666664,-87.35988833333333,WAYPOINT,R,,ENRT
RONQU,27.366875,-80.020315,WAYPOINT,W,,ENRT
RONSE,29.64009,-95.60464166666667,WAYPOINT,W,,ENRT
RONSN,48.59291833333333,-122.61912833333334,WAYPOINT,W,,ENRT
RONUE,35.4366,-83.48635333333333,WAYPOINT,W,,ENRT
RONZZ,38.55268,-80.126105,WAYPOINT,W,H,ENRT
ROOBY,33.83560166666667,-117.28917833333334,WAYPOINT,W,,ENRT
ROOCK,34.85808333333333,-92.25575,WAYPOINT,R,,ENRT
ROODY,43.18879,-90.03970333333334,WAYPOINT,W,L,ENRT
ROOFE,31.671493333333334,-65.91730166666666,WAYPOINT,W,B,ENRT
ROOFS,32.702756666666666,-80.18679,WAYPOINT,R,L,ENRT
ROOHZ,41.235385,-116.20969,WAYPOINT,W,H,ENRT
ROOKE,37.12546666666667,-88.69078166666667,WAYPOINT,W,L,ENRT
ROOKN,47.00774166666667,-123.00621166666667,WAYPOINT,W,,ENRT
ROOKS,42.07349166666667,-83.27658666666666,WAYPOINT,R,,ENRT
ROOKY,37.73737666666667,-77.70291666666667,WAYPOINT,C,L,ENRT
ROOLL,36.45632166666667,-111.47583,WAYPOINT,W,H,ENRT
ROOMS,43.01830666666667,-74.58387833333333,WAYPOINT,W,L,ENRT
ROOMY,31.484595,-99.35646666666666,WAYPOINT,R,H,ENRT
ROOOO,32.77361,-97.73370333333334,WAYPOINT,W,,ENRT
ROOTE,24.5,-81.3365,WAYPOINT,W,,ENRT
ROOTY,42.46996,-124.20637833333333,WAYPOINT,R,L,ENRT
ROPAE,29.78982,-95.55262833333333,WAYPOINT,W,,ENRT
ROPBO,47.986956666666664,-96.88865333333334,WAYPOINT,R,L,ENRT
ROPES,47.538178333333335,-117.13493666666666,WAYPOINT,C,L,ENRT
ROPEZ,34.58556,-118.04270166666667,WAYPOINT,W,,ENRT
ROQ,32.605241666666664,-92.58641,NDB,,,
ROR,7.367923333333334,134.55021666666667,NDB,,,
RORAE,39.50866,-87.35884,WAYPOINT,W,,ENRT
RORKE,34.92075833333333,-97.22657166666667,WAYPOINT,W,,ENRT
RORTY,36.921545,-83.950635,WAYPOINT,W,,ENRT
ROS,45.69068333333333,-92.95282666666667,NDB,,,
ROSAE,47.718183333333336,-117.35416666666667,WAYPOINT,R,,ENRT
ROSAR,36.851505,-83.490305,WAYPOINT,R,L,ENRT
ROSAW,32.717063333333336,-83.65492,WAYPOINT,R,,ENRT
ROSEA,22.65394,-74.691325,WAYPOINT,W,B,ENRT
ROSEE,33.634438333333335,-111.15282,WAYPOINT,W,,ENRT
ROSEN,29.501076666666666,-95.70937,WAYPOINT,C,L,ENRT
ROSEY,30.316956666666666,-91.69239,WAYPOINT,C,L,ENRT
ROSFE,48.20348333333333,-122.77143833333334,WAYPOINT,W,,ENRT
ROSHE,20.92265,-157.252285,WAYPOINT,R,B,ENRT
ROSHO,40.80715333333333,-79.57281333333333,WAYPOINT,W,,ENRT
ROSIE,34.851455,-118.20385666666667,WAYPOINT,C,,ENRT
ROSII,64.95762333333333,-153.23941833333333,WAYPOINT,C,L,ENRT
ROSIN,31.938586666666666,-120.26772,WAYPOINT,C,,ENRT
ROSNE,27.383998333333334,-80.03634,WAYPOINT,W,,ENRT
ROSOE,47.318085,-112.08843666666667,WAYPOINT,C,L,ENRT
ROSPE,29.554961666666667,-100.59047833333334,WAYPOINT,C,,ENRT
ROSRE,45.43956166666667,-91.10779166666667,WAYPOINT,W,,ENRT
ROSSI,39.32644333333333,-78.23521,WAYPOINT,R,,ENRT
ROSSY,40.267961666666665,-84.60102333333333,WAYPOINT,C,L,ENRT
ROSTR,28.48682,-81.32133,WAYPOINT,W,,ENRT
ROSTY,27.172681666666666,-82.28470166666666,WAYPOINT,W,,ENRT
ROSUE,39.90155,-84.90694333333333,WAYPOINT,W,,ENRT
ROTAN,32.82033,-100.42122166666667,WAYPOINT,C,L,ENRT
ROTBE,34.44049833333333,-103.40322833333333,WAYPOINT,W,,ENRT
ROTHM,27.555041666666668,-75.30262666666667,WAYPOINT,W,B,ENRT
ROTHY,33.58921333333333,-116.890945,WAYPOINT,R,,ENRT
ROTMN,40.9545,-114.3415,WAYPOINT,W,,ENRT
ROTND,44.31799,-90.72100833333333,WAYPOINT,W,,ENRT
ROTOR,42.0419,-103.39010166666667,WAYPOINT,R,,ENRT
ROTOW,28.635136666666668,-80.736175,WAYPOINT,W,,ENRT
ROTSE,36.33466,-114.92110666666666,WAYPOINT,R,,ENRT
ROTTH,29.936586666666667,-95.58512333333333,WAYPOINT,W,,ENRT
ROTTN,40.990833333333335,-93.522,WAYPOINT,W,,ENRT
ROTTR,33.83569833333333,-98.70805666666666,WAYPOINT,W,,ENRT
ROTVE,59.09211166666667,-135.35719333333333,WAYPOINT,W,L,ENRT
ROUDY,13.689301666666667,145.170865,WAYPOINT,W,,ENRT
ROUGH,36.44123333333334,-109.68435,WAYPOINT,C,L,ENRT
ROUKE,48.0,-131.5335,WAYPOINT,W,,ENRT
ROUSH,35.553776666666664,-80.274265,WAYPOINT,R,,ENRT
ROUST,39.902818333333336,-79.768985,WAYPOINT,W,,ENRT
ROUTH,35.17296666666667,-81.39311833333333,WAYPOINT,W,L,ENRT
ROUTS,41.209655,-112.05141,WAYPOINT,R,,ENRT
ROUTY,43.15,-117.0,WAYPOINT,W,,ENRT
ROVER,34.983466666666665,-93.37462333333333,WAYPOINT,R,L,ENRT
ROVTE,45.49213833333334,-122.325415,WAYPOINT,R,,ENRT
ROVVO,39.18338833333333,-95.29270666666666,WAYPOINT,R,L,ENRT
ROVZU,58.221666666666664,-134.65,WAYPOINT,W,,ENRT
ROWEL,34.69028,-79.17428833333334,WAYPOINT,C,L,ENRT
ROWET,39.60617,-97.84172833333334,WAYPOINT,W,L,ENRT
ROWEY,43.31890166666667,-109.06848166666667,WAYPOINT,C,L,ENRT
ROWIN,20.14134,-156.41739333333334,WAYPOINT,R,B,ENRT
ROWND,40.654563333333336,-74.28568666666666,WAYPOINT,W,,ENRT
ROWSY,30.9347,-78.223175,WAYPOINT,W,B,ENRT
ROWWN,38.40931,-121.78334166666667,WAYPOINT,W,L,ENRT
ROX,48.852855,-95.69031666666666,VOR_DME,K,,
ROXTI,30.889923333333332,-85.00201,WAYPOINT,W,,ENRT
ROXXI,30.754195,-86.51921333333334,WAYPOINT,W,,ENRT
ROXXY,38.340585,-121.952365,WAYPOINT,R,,ENRT
ROYAL,33.98840666666667,-117.99152166666667,WAYPOINT,R,,ENRT
ROYCO,31.585063333333334,-81.037075,WAYPOINT,W,H,ENRT
ROYEE,35.017203333333335,-91.85432166666666,WAYPOINT,W,,ENRT
ROYEL,30.32250833333333,-91.10018666666667,WAYPOINT,W,,ENRT
ROYES,29.537668333333333,-81.42547666666667,WAYPOINT,R,L,ENRT
ROYIL,41.218428333333335,-80.45769,WAYPOINT,W,,ENRT
ROYLE,55.30153833333333,-131.62037333333333,WAYPOINT,W,,ENRT
ROYLL,36.852495,-115.60132666666667,WAYPOINT,W,,ENRT
ROYOD,8.751543333333334,167.8355,WAYPOINT,W,,ENRT
ROYOH,41.18553,-80.05290833333333,WAYPOINT,W,,ENRT
ROYOP,59.86931,-162.48509166666668,WAYPOINT,W,,ENRT
ROYOS,38.38859333333333,-82.27292,WAYPOINT,W,,ENRT
ROYST,49.588166666666666,-125.1225,WAYPOINT,R,,ENRT
ROYYZ,38.938155,-84.93503166666666,WAYPOINT,W,H,ENRT
ROZAH,30.918031666666668,-85.20379,WAYPOINT,W,,ENRT
ROZBO,34.953963333333334,-78.62287,WAYPOINT,C,L,ENRT
ROZEL,40.293301666666665,-100.72386166666666,WAYPOINT,W,,ENRT
ROZIE,29.909325,-87.13831166666667,WAYPOINT,R,,ENRT
ROZSE,48.22042833333333,-121.024285,WAYPOINT,W,L,ENRT
ROZTY,48.05768666666667,-117.939675,WAYPOINT,W,L,ENRT
ROZZA,38.50491,-122.80636833333334,WAYPOINT,C,L,ENRT
ROZZI,28.308706666666666,-86.7031,WAYPOINT,W,B,ENRT
ROZZL,43.583333333333336,-118.5,WAYPOINT,W,,ENRT
ROZZY,38.740408333333335,-121.25029166666667,WAYPOINT,C,L,ENRT
RP,45.31746833333333,-91.80155666666667,NDB,,,
RPARK,38.12081833333333,-118.74163166666666,WAYPOINT,W,,ENRT
RPF,32.174816666666665,-94.29119,NDB,,,
RPLEE,34.218223333333334,-88.83760666666667,WAYPOINT,W,,ENRT
RPTER,41.70724666666667,-83.250785,WAYPOINT,W,,ENRT
RPTOR,61.29190166666667,-150.10175333333333,WAYPOINT,W,,ENRT
RQR,30.085833333333333,-90.58650833333333,VOR_DME,K,,
RQY,38.8897,-79.85564833333333,NDB,,,
RQZ,34.79167666666667,-86.63364166666666,VOR_DME,K,,
RRALF,42.52603833333333,-84.108735,WAYPOINT,W,,ENRT
RRBEN,62.8,-150.65,WAYPOINT,W,,ENRT
RRICK,29.406908333333334,-89.72193,WAYPOINT,R,,ENRT
RRIDE,39.321153333333335,-106.95026833333333,WAYPOINT,W,,ENRT
RRIDG,58.355421666666665,-134.62626166666666,WAYPOINT,W,,ENRT
RRIME,38.63462166666667,-118.95873,WAYPOINT,W,,ENRT
RRIVR,39.71826166666666,-106.66928333333334,WAYPOINT,R,L,ENRT
RRIZE,34.08542333333333,-117.423995,WAYPOINT,C,L,ENRT
RRLND,58.869836666666664,-161.78577,WAYPOINT,W,,ENRT
RRMYY,38.45666666666666,-80.47216666666667,WAYPOINT,W,,ENRT
RRNDA,33.67458,-85.13336833333334,WAYPOINT,W,,ENRT
RRNET,34.81999,-94.87588833333334,WAYPOINT,W,,ENRT
RROBB,44.53928,-89.52514166666667,WAYPOINT,W,,ENRT
RRONS,42.683551666666666,-82.74303,WAYPOINT,W,H,ENRT
RRONY,33.57586,-95.42176,WAYPOINT,W,,ENRT
RROOO,31.98825,-77.66843333333334,WAYPOINT,W,B,ENRT
RRORY,33.535825,-96.23390833333333,WAYPOINT,W,L,ENRT
RROSE,39.558475,-107.06803333333333,WAYPOINT,W,,ENRT
RRROD,42.31957,-111.58540666666667,WAYPOINT,W,L,ENRT
RRS,31.284085,-85.42539333333333,VOR_DME,K,,
RRSIN,36.95122333333333,-79.05542333333334,WAYPOINT,W,,ENRT
RRSTA,34.751378333333335,-113.06842833333333,WAYPOINT,W,,ENRT
RRUMM,32.43909,-64.53927833333333,WAYPOINT,W,,ENRT
RSDMG,27.901481666666665,-96.95457999999999,WAYPOINT,W,,ENRT
RSG,30.00876166666667,-100.29324,VOR_DME,K,,
RSK,36.74236833333333,-108.09267333333334,VOR_DME,K,,
RSNAL,33.725855,-118.04194166666667,WAYPOINT,W,,ENRT
RSNIK,28.125821666666667,-79.47073,WAYPOINT,R,,ENRT
RSRVE,33.20585666666667,-79.67083,WAYPOINT,W,,ENRT
RST,43.776408333333336,-92.59151,VOR_DME,K,,
RSVLT,32.60923833333333,-85.01730166666667,WAYPOINT,W,L,ENRT
RSW,26.524598333333333,-81.77212833333333,VOR_DME,K,,
RTAMA,29.69330666666667,-98.32459833333333,WAYPOINT,W,,ENRT
RTLRY,33.75306833333333,-85.12459666666666,WAYPOINT,W,L,ENRT
RTOSH,43.30950333333333,-99.97483,WAYPOINT,W,L,ENRT
RU,29.955185,-97.942735,NDB,,,
RUANE,39.441,-77.37105666666666,WAYPOINT,C,L,ENRT
RUBBN,30.57444,-86.73537666666667,WAYPOINT,W,,ENRT
RUBBO,36.24171666666667,-93.10623166666667,WAYPOINT,W,,ENRT
RUBBR,34.291653333333336,-95.21742166666667,WAYPOINT,W,,ENRT
RUBBS,43.60089833333333,-89.96944166666667,WAYPOINT,W,,ENRT
RUBBY,65.12647,-155.50951,WAYPOINT,W,,ENRT
RUBEL,47.02541333333333,-119.63599333333333,WAYPOINT,C,L,ENRT
RUBII,40.45059666666667,-115.26932833333333,WAYPOINT,W,H,ENRT
RUBKE,45.08842666666666,-91.49244833333333,WAYPOINT,W,,ENRT
RUBKI,44.24247,-82.26794166666667,WAYPOINT,W,,ENRT
RUBKY,30.735635,-84.95592833333333,WAYPOINT,W,,ENRT
RUBOW,40.354168333333334,-80.60012833333333,WAYPOINT,W,,ENRT
RUBOY,39.572626666666665,-112.34212833333333,WAYPOINT,C,L,ENRT
RUBRE,36.72282666666667,-75.818335,WAYPOINT,R,,ENRT
RUBYS,32.140521666666665,-80.62498166666667,WAYPOINT,R,L,ENRT
RUBYY,43.017298333333336,-84.58603666666667,WAYPOINT,W,H,ENRT
RUCBO,31.419853333333332,-90.63993666666667,WAYPOINT,C,L,ENRT
RUCER,29.055155,-95.37138833333333,WAYPOINT,W,,ENRT
RUCKR,31.22158,-85.80927,WAYPOINT,R,,ENRT
RUCKS,32.35005,-88.58827,WAYPOINT,W,,ENRT
RUCOC,39.42503166666667,-119.73999666666667,WAYPOINT,W,,ENRT
RUCOY,41.809511666666666,-87.70768333333334,WAYPOINT,W,,ENRT
RUDBE,33.55784,-88.435495,WAYPOINT,C,,ENRT
RUDDE,42.28577,-83.70676833333333,WAYPOINT,W,,ENRT
RUDDI,39.3361,-120.16783333333333,WAYPOINT,W,,ENRT
RUDDR,30.618793333333333,-86.52090666666666,WAYPOINT,R,,ENRT
RUDDS,40.236918333333335,-80.200635,WAYPOINT,W,,ENRT
RUDEE,17.169,-157.754,WAYPOINT,W,B,ENRT
RUDII,37.71994333333333,-116.73745166666667,WAYPOINT,W,,ENRT
RUDKE,36.206876666666666,-75.834025,WAYPOINT,R,,ENRT
RUDLF,30.220926666666667,-88.94001666666666,WAYPOINT,R,,ENRT
RUDLI,27.520851666666665,-71.04217833333334,WAYPOINT,W,B,ENRT
RUDLY,34.05971666666667,-98.62236166666666,WAYPOINT,R,,ENRT
RUDNE,42.092688333333335,-93.78523833333334,WAYPOINT,W,,ENRT
RUDNY,36.62091,-121.32073166666666,WAYPOINT,C,L,ENRT
RUDOC,55.354306666666666,-133.554515,WAYPOINT,W,,ENRT
RUDVI,49.000166666666665,-105.0,WAYPOINT,W,,ENRT
RUE,35.25425,-93.09009666666667,NDB,,,
RUFFN,36.455365,-80.60688666666667,WAYPOINT,W,,ENRT
RUFFS,32.88941666666667,-98.2239,WAYPOINT,W,,ENRT
RUFUS,41.43333333333333,-120.0,WAYPOINT,W,B,ENRT
RUFVY,59.93902666666666,-164.03395333333333,WAYPOINT,W,L,ENRT
RUGBB,39.00412,-95.134825,WAYPOINT,C,L,ENRT
RUGGS,32.502325,-114.70025666666666,WAYPOINT,W,,ENRT
RUGOC,36.00799166666667,-85.80404166666666,WAYPOINT,W,,ENRT
RUGPE,35.55889166666667,-82.55102333333333,WAYPOINT,W,,ENRT
RUGTY,35.389133333333334,-120.9079,WAYPOINT,W,,ENRT
RUHAR,35.99283333333333,-115.2584,WAYPOINT,W,,ENRT
RUHLL,32.892375,-97.29311333333334,WAYPOINT,R,,ENRT
RUINS,34.850703333333335,-105.85279666666666,WAYPOINT,R,L,ENRT
RUJOV,35.884926666666665,-79.05906333333333,WAYPOINT,W,,ENRT
RUKDE,39.323101666666666,-123.85576333333333,WAYPOINT,W,,ENRT
RUKIE,58.183773333333335,-135.63517833333333,WAYPOINT,C,L,ENRT
RUKKI,33.89216666666667,-119.4265,WAYPOINT,W,,ENRT
RUKRR,36.55007833333333,-77.48707166666667,WAYPOINT,W,H,ENRT
RUKTE,33.238643333333336,-102.50501666666666,WAYPOINT,C,L,ENRT
RULEE,36.143155,-86.806455,WAYPOINT,W,,ENRT
RULER,43.876643333333334,-103.37231333333334,WAYPOINT,C,L,ENRT
RULEY,38.43413666666667,-82.107485,WAYPOINT,C,L,ENRT
RULKE,27.751463333333334,-97.35389166666667,WAYPOINT,W,,ENRT
RULOY,55.703331666666664,178.401235,WAYPOINT,W,H,ENRT
RULPE,35.45912166666667,-97.17464333333334,WAYPOINT,R,,ENRT
RULTT,39.700698333333335,-119.71754666666666,WAYPOINT,W,,ENRT
RUMBE,41.93498833333334,-83.687865,WAYPOINT,W,,ENRT
RUMFO,23.086716666666668,-75.08947166666667,WAYPOINT,W,B,ENRT
RUMGE,32.559021666666666,-117.05036,WAYPOINT,R,,ENRT
RUMLE,44.419435,-93.62131666666667,WAYPOINT,R,,ENRT
RUMMM,27.49277,-93.121895,WAYPOINT,W,B,ENRT
RUMMS,36.19311666666667,-81.63619666666666,WAYPOINT,W,,ENRT
RUMPS,38.11833333333333,-117.26916666666666,WAYPOINT,W,H,ENRT
RUMSY,38.87228833333333,-122.30055166666666,WAYPOINT,R,L,ENRT
RUMUE,43.684248333333336,-85.95558833333334,WAYPOINT,W,,ENRT
RUMVY,44.85684333333333,-91.507255,WAYPOINT,W,,ENRT
RUNBE,30.60326166666667,-86.93919666666666,WAYPOINT,R,,ENRT
RUNDE,34.73577,-92.303125,WAYPOINT,W,,ENRT
RUNGE,35.17281333333333,-83.36728333333333,WAYPOINT,W,,ENRT
RUNKE,36.5894,-97.87497833333333,WAYPOINT,R,,ENRT
RUNNE,28.321325,-82.05865666666666,WAYPOINT,W,,ENRT
RUNNN,34.339106666666666,-118.97058166666666,WAYPOINT,W,,ENRT
RUNOC,61.10489833333333,-146.45255166666666,WAYPOINT,R,,ENRT
RUNOF,60.459738333333334,-145.35585666666665,WAYPOINT,W,,ENRT
RUNTL,61.43783666666667,-151.48860833333333,WAYPOINT,R,L,ENRT
RUNUW,52.00242166666666,-176.15057166666668,WAYPOINT,C,L,ENRT
RUNVE,44.20962333333333,-68.600535,WAYPOINT,W,,ENRT
RUNYO,46.83573166666667,-102.93747666666667,WAYPOINT,R,L,ENRT
RUPEJ,40.60872833333333,-85.67615333333333,WAYPOINT,W,,ENRT
RUPER,30.341506666666668,-81.46995166666666,WAYPOINT,W,,ENRT
RUPLE,32.436365,-97.65448,WAYPOINT,W,,ENRT
RURIE,40.72573833333333,-86.039915,WAYPOINT,W,,ENRT
RURIW,35.9085,-112.33933333333333,WAYPOINT,W,,ENRT
RURKE,29.33658,-100.48539833333334,WAYPOINT,R,,ENRT
RURRY,43.022801666666666,-92.353055,WAYPOINT,W,,ENRT
RURSE,37.216998333333336,-121.94185,WAYPOINT,R,,ENRT
RUSAE,32.671751666666665,-93.771275,WAYPOINT,R,,ENRT
RUSCI,56.50514666666667,-132.45069,WAYPOINT,W,,ENRT
RUSEY,39.267781666666664,-76.18650333333333,WAYPOINT,W,L,ENRT
RUSGE,36.23578666666667,-81.49168833333333,WAYPOINT,W,,ENRT
RUSHO,35.98359333333333,-85.035685,WAYPOINT,W,,ENRT
RUSHY,40.69137833333333,-73.70057833333334,WAYPOINT,R,,ENRT
RUSIA,40.270711666666664,-84.47127,WAYPOINT,C,L,ENRT
RUSIE,36.804813333333335,-76.402605,WAYPOINT,R,,ENRT
RUSKY,41.80184166666667,-71.48612166666666,WAYPOINT,R,,ENRT
RUSLE,34.27063,-102.96751666666667,WAYPOINT,W,,ENRT
RUSLL,41.97304833333333,-89.03557,WAYPOINT,C,L,ENRT
RUSLR,36.258105,-90.09265166666667,WAYPOINT,R,H,ENRT
RUSME,37.48983333333334,-117.51866666666666,WAYPOINT,W,,ENRT
RUSOE,43.50266666666667,-89.7595,WAYPOINT,C,,ENRT
RUSOR,61.22655,-177.9252,WAYPOINT,W,B,ENRT
RUSSH,45.874631666666666,-90.67275,WAYPOINT,R,L,ENRT
RUSSL,37.491525,-77.36810833333334,WAYPOINT,R,,ENRT
RUSTC,30.5,-85.33333333333333,WAYPOINT,W,,ENRT
RUSTD,46.42198833333333,-96.90386666666667,WAYPOINT,W,L,ENRT
RUSTS,35.235501666666664,-99.20357833333334,WAYPOINT,W,,ENRT
RUSTT,34.04227,-117.238805,WAYPOINT,R,H,ENRT
RUSTY,37.856656666666666,-91.01805,WAYPOINT,R,,ENRT
RUTDO,68.885775,-165.47082333333333,WAYPOINT,W,,ENRT
RUTEL,31.709615,-86.356055,WAYPOINT,C,L,ENRT
RUTER,32.28357333333334,-106.892535,WAYPOINT,C,H,ENRT
RUTHE,39.27138166666667,-76.45646333333333,WAYPOINT,W,,ENRT
RUTHI,30.467465,-86.50606666666667,WAYPOINT,R,,ENRT
RUTHN,38.40015,-82.35033833333334,WAYPOINT,W,,ENRT
RUTHY,26.50264,-81.58782833333333,WAYPOINT,C,L,ENRT
RUTLG,25.738323333333334,-80.88623666666666,WAYPOINT,W,,ENRT
RUTOC,23.570103333333332,-73.99005833333334,WAYPOINT,W,B,ENRT
RUTTY,67.80393,-152.39073666666667,WAYPOINT,W,L,ENRT
RUTUS,0.0,148.82366666666667,WAYPOINT,W,B,ENRT
RUUBY,31.685005,-83.58713833333333,WAYPOINT,C,,ENRT
RUUSH,44.291,-102.82539666666666,WAYPOINT,R,,ENRT
RUUTH,39.850206666666665,-74.993195,WAYPOINT,C,L,ENRT
RUUTT,38.138313333333336,-78.98537333333333,WAYPOINT,W,,ENRT
RUVAE,39.20265833333333,-106.92199333333333,WAYPOINT,W,,ENRT
RUVNE,37.057205,-76.13449333333334,WAYPOINT,R,,ENRT
RUWLO,32.788705,-99.217115,WAYPOINT,W,,ENRT
RUWSU,36.26826666666667,-114.6529,WAYPOINT,W,,ENRT
RUXEE,38.08411666666667,-122.17269333333333,WAYPOINT,R,,ENRT
RUXIE,43.21866333333333,-123.3747,WAYPOINT,W,,ENRT
RUXKY,36.874266666666664,-113.76936666666667,WAYPOINT,W,,ENRT
RUYBE,37.969166666666666,-113.32296666666667,WAYPOINT,W,,ENRT
RUYBO,44.80994166666667,-91.356385,WAYPOINT,R,L,ENRT
RUYLO,40.453113333333334,-79.97255333333334,WAYPOINT,W,,ENRT
RUYNO,41.98900833333333,-76.53900333333333,WAYPOINT,W,,ENRT
RUZGO,36.972393333333336,-121.96991833333334,WAYPOINT,W,,ENRT
RUZOF,63.82491,-171.37300333333334,WAYPOINT,C,L,ENRT
RUZSU,37.754525,-93.05862833333333,WAYPOINT,C,L,ENRT
RVENA,41.205661666666664,-80.98701666666666,WAYPOINT,R,,ENRT
RVERA,26.985013333333335,-97.88498833333334,WAYPOINT,R,,ENRT
RVERO,27.405833333333334,-81.59283333333333,WAYPOINT,W,,ENRT
RVN,36.45356,-82.88395833333334,NDB,,,
RVVER,45.653778333333335,-108.71944333333333,WAYPOINT,C,,ENRT
RWF,44.467031666666664,-95.123605,VOR_DME,K,,
RWO,57.77155666666667,-152.32141833333333,NDB,,,
RXANN,43.992106666666665,-94.93869,WAYPOINT,R,,ENRT
RYAHH,32.772933333333334,-116.85676166666667,WAYPOINT,C,L,ENRT
RYAN,32.136606666666665,-111.15689666666667,WAYPOINT,R,,ENRT
RYANN,39.233601666666665,-119.27434333333333,WAYPOINT,C,B,ENRT
RYANS,37.38611,-85.01685666666667,WAYPOINT,C,H,ENRT
RYCKI,36.407175,-80.41791666666667,WAYPOINT,W,H,ENRT
RYD,29.966816666666666,-81.6546,NDB,,,
RYDEL,24.052333333333333,-77.38716666666667,WAYPOINT,R,B,ENRT
RYDOM,25.317388333333334,-80.60291333333333,WAYPOINT,R,,ENRT
RYDOR,41.004598333333334,-76.53422833333333,WAYPOINT,R,,ENRT
RYDRR,34.185008333333336,-119.05789666666666,WAYPOINT,W,,ENRT
RYINN,28.456481666666665,-100.05102,WAYPOINT,W,,ENRT
RYLEA,37.38333333333333,-97.53333333333333,WAYPOINT,W,,ENRT
RYLEE,48.300511666666665,-106.209895,WAYPOINT,W,,ENRT
RYLIE,38.33572,-101.82315333333334,WAYPOINT,R,H,ENRT
RYMAR,38.10601666666667,-121.82420666666667,WAYPOINT,R,L,ENRT
RYMES,41.18833333333333,-73.52512,WAYPOINT,C,L,ENRT
RYN,32.136606666666665,-111.15689833333333,NDB,,,
RYNNO,32.93335833333333,-116.84290333333334,WAYPOINT,R,,ENRT
RYNOL,27.803861666666666,-97.15851,WAYPOINT,R,,ENRT
RYPIN,38.91996666666667,-77.93447,WAYPOINT,W,,ENRT
RYS,42.10067333333333,-83.15178666666667,NDB,,,
RYTHM,30.537465,-90.201255,WAYPOINT,C,L,ENRT
RYV,43.17087,-88.721835,NDB,,,
RYVER,56.99011,-135.324995,WAYPOINT,W,,ENRT
RYVRR,38.03625666666667,-76.70615333333333,WAYPOINT,W,H,ENRT
RYYAN,29.41705333333333,-100.83974666666667,WAYPOINT,C,,ENRT
RZC,36.24119,-94.11950166666666,VOR_DME,K,,
RZS,34.50572,-119.76926166666667,VOR_DME,K,,
SAA,41.44032333333333,-106.82594833333333,NDB,,,
SAABR,41.79000166666667,-103.95358333333333,WAYPOINT,W,,ENRT
SAAGE,44.77370833333333,-68.69121833333334,WAYPOINT,W,,ENRT
SAAGO,37.853168333333336,-120.08492333333334,WAYPOINT,W,L,ENRT
SAAGS,39.46737,-93.28515166666666,WAYPOINT,R,H,ENRT
SAAKO,21.056596666666668,-71.38678666666667,WAYPOINT,R,B,ENRT
SAALR,19.107911666666666,-66.335035,WAYPOINT,C,B,ENRT
SAAME,40.02530333333333,-76.48373166666667,WAYPOINT,C,H,ENRT
SAANT,42.60702333333333,-94.53571166666667,WAYPOINT,W,L,ENRT
SAAPP,37.88336,-84.77251666666666,WAYPOINT,C,L,ENRT
SAATA,30.084055,-85.58988333333333,WAYPOINT,R,,ENRT
SABAT,44.009951666666666,-111.65917333333333,WAYPOINT,C,L,ENRT
SABBI,38.375798333333336,-77.13585833333333,WAYPOINT,C,L,ENRT
SABBO,43.12553833333333,-91.167895,WAYPOINT,R,H,ENRT
SABBR,41.526001666666666,-80.16915333333333,WAYPOINT,W,,ENRT
